iteration,logLikelihood,logPrior,theta,mutation_rate,infection_rate,1,2,3,4,5,6,7,8,9,10,1_InfTime,2_InfTime,3_InfTime,4_InfTime,5_InfTime,6_InfTime,7_InfTime,8_InfTime,9_InfTime,10_InfTime
438000,-1037.2482255327404,8.411950773990117,1.1307962250037303e-6,1.0061896933418505e-5,2.753218395958103,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.0432450790368479,0.8071560000177199,1.1059213461966075,1.6377897849167828,1.8629979546991335,0.8073739112859186,2.72724320046661,2.903567084006524
439000,-1035.4364767316088,6.741805059527808,5.025889006283678e-7,1.3387557964734971e-5,3.5125718297803683,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.08374822127522681,0.807088461451584,1.1657768757320672,1.5571868261618047,1.8841477661696677,0.807251955079818,2.72724320046661,2.908902539060533
440000,-1038.3785942947643,10.827730957653115,6.72964322534327e-7,9.634395462119641e-6,3.68061951787214,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.06776602590883604,0.8073354096989981,1.2498580366933862,1.5154814119031748,1.9278336751546177,0.8071212674040634,2.72724320046661,2.8655541830076596
441000,-1036.6273803109023,13.546861716739132,2.600423433038663e-7,1.1920051068877276e-5,2.157134073590307,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.13927364207504064,0.8072590293611467,1.2498580366933862,1.6364341164766358,1.903925462869928,0.8073586010473139,2.72724320046661,2.8919416611937705
442000,-1035.4717095058613,14.187047681424627,3.77707734644394e-7,1.3198673663355791e-5,2.1420177083419336,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.02253884726566693,0.8073593143254051,1.2498580366933862,1.6364341164766358,1.9409919700870981,0.8072660879878694,2.72724320046661,2.838183734761567
443000,-1034.5838880326976,13.53477227594533,2.8758346601016097e-7,1.492156807890865e-5,0.7399920253283033,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.04841252478992995,0.8071322970178795,1.2498580366933862,1.6411068594034206,1.9409919700870981,0.807137785797737,2.72724320046661,2.9210582131252276
444000,-1035.3509550140593,16.78070989998352,3.244216307321665e-7,1.629760886756724e-5,2.1879569721832075,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.09294768614199021,0.8073451814250738,1.2498580366933862,1.644549439420545,1.9409919700870981,0.8071860970482803,2.72724320046661,2.92471339825036
445000,-1035.0056609725266,17.15744195496126,1.234398373799406e-7,1.3476360892580656e-5,1.74739112686045,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.1567649611812819,0.8071713563673036,1.2498580366933862,1.644549439420545,1.9409919700870981,0.8070881706224309,2.72724320046661,2.92471339825036
446000,-1035.0460786435524,17.869591976524415,2.621302801866343e-8,1.702649973611071e-5,1.685134761355457,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.07150609790844119,0.8072969211232872,1.2498580366933862,1.6475422431463098,1.9438689916359713,0.8073568328178419,2.72724320046661,2.92471339825036
447000,-1035.7807579762768,16.64776951340711,5.898226393384654e-7,1.4733250805243355e-5,1.7972572135743519,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.22285515257474958,0.8071438017104088,1.246840360807222,1.6475422431463098,1.9438689916359713,0.8073235618354494,2.72724320046661,2.92471339825036
448000,-1034.9896260791177,16.269346354176903,7.349660030874415e-7,1.3090822978954434e-5,1.4823425996678563,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.03820688130881485,0.8072675952150213,1.246840360807222,1.6475422431463098,1.9438689916359713,0.807195602268174,2.72724320046661,2.92471339825036
449000,-1033.9761560173042,10.64001538255276,1.611281898997294e-7,1.4289841729337672e-5,2.2711129318509182,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.06704466254727268,0.8070857243261867,1.1847368510160194,1.5716518732558455,1.938157543322711,0.807213099283943,2.72724320046661,2.92471339825036
450000,-1039.0972607083208,12.917674910718747,2.3852085265265833e-6,1.1554876998295608e-5,2.039045649562938,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.19125285206490136,0.8072402978141613,1.2176223876870425,1.6136183289178754,1.9445623608178,0.8071746538513209,2.72724320046661,2.919201208602211
451000,-1036.3138810350072,10.358621671290926,9.319213098596809e-7,1.021241614629491e-5,1.4976271392229519,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.11608739953671825,0.8072577595743645,1.0646257811800148,1.5044503358657102,1.9445623608178,0.8072729285953871,2.72724320046661,2.919201208602211
452000,-1035.421967136157,9.167307685038741,2.6241812728706955e-7,1.4637220968124177e-5,2.19071460812471,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.18935539497018683,0.8071260574822051,1.138651569876305,1.485548790319871,1.9280646224440234,0.8072274171654561,2.72724320046661,2.9247489530091353
453000,-1034.9808385420001,15.737182008160213,5.266298301844626e-7,1.230377979535058e-5,1.4178066438448578,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.04888646118822048,0.807402614940623,1.2398315424126864,1.6484951615805898,1.9437825234912411,0.8072535933740489,2.72724320046661,2.9247489530091353
454000,-1033.935314294989,12.791799052481123,2.143910294209511e-8,1.4400253617814087e-5,2.6054439481571845,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.002113227834124223,0.8071824511610939,1.1900160321740496,1.6484951615805898,1.9304877231631026,0.8072863254349618,2.72724320046661,2.9249906911837025
455000,-1040.9281507346075,7.30837781336006,1.5552455764168585e-6,1.1236666290178252e-5,4.085136898670118,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.1492119972096225,0.8073123086704402,1.1857168023424476,1.6484951615805898,1.8818831699932597,0.8073216111673698,2.72724320046661,2.6342860542785127
456000,-1034.9932890008638,13.586602688541028,3.15782489636642e-7,1.385287500323257e-5,2.304677116969259,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.12920850496403496,0.8073626509715714,1.2421284870303626,1.6477290665140731,1.9218818957852641,0.8071997604292409,2.72724320046661,2.919632639998407
457000,-1035.347053568042,13.066606270824046,7.780200887594549e-7,1.2797703906120256e-5,1.1705614854379054,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.03343358460423091,0.807155056465445,1.2421284870303626,1.6477290665140731,1.9218818957852641,0.8071467207429176,2.72724320046661,2.923319452673244
458000,-1035.3731017124076,11.296086465798227,4.392780526838709e-7,1.5547727518214937e-5,1.7957567407343653,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.13514212991587485,0.8073834304022797,1.1709718416134156,1.6430048123983496,1.9383024618431348,0.8073062545597823,2.72724320046661,2.9094390557436847
459000,-1036.646332425353,10.858698942116698,3.7713538026168e-7,1.5143707607280288e-5,2.636293797781004,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.16140181978106125,0.8072220168042888,1.2447603844812627,1.6430048123983496,1.876947416997025,0.8072767222482686,2.72724320046661,2.8810376718777886
460000,-1036.771434236717,10.367868051293831,8.752185668418732e-7,1.0704757410984276e-5,2.203302273416932,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.0027257631090019923,0.8074019246762785,1.2313371360115972,1.6322326272230723,1.8822248420252243,0.8073826868839108,2.72724320046661,2.9103591592563527
461000,-1037.6582863048095,11.395895010873764,3.502993763476546e-7,1.3220659615448127e-5,1.392585775917275,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.22403346639660118,0.8073677714640933,1.2483464458394267,1.6411360236860513,1.9099331632588017,0.8071338002153018,2.72724320046661,2.7984847521330085
462000,-1036.393553340024,10.79953540369002,1.7252758963588305e-7,1.6364951036843415e-5,2.629111405530424,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.12342920943161169,0.8073570118525342,1.2483464458394267,1.6056766563595761,1.876282170382517,0.8073622405081889,2.72724320046661,2.9097756624654982
463000,-1038.3479350254295,8.541613266083923,2.2354095277238707e-7,1.590516677061327e-5,2.369247445989812,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.10562070205795529,0.8072953988227414,1.1333269453992876,1.6279960707331562,1.750639582003167,0.8073202916419226,2.72724320046661,2.9251486862781597
464000,-1035.4472816978137,9.91761251875188,5.690768855317917e-7,1.3151231615990788e-5,3.426327712791906,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.08413232836191958,0.8072927428302267,1.215127687989258,1.646108374896656,1.909296158761896,0.8073324086415188,2.72724320046661,2.894728345531578
465000,-1036.882391424997,8.102364851268852,1.7948988633404887e-7,1.1450214498639552e-5,2.734909789652681,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.17284170703740753,0.8071442014228088,0.8790143524578348,1.6015596315069633,1.8593227163110198,0.8073974271203281,2.72724320046661,2.9261488755786047
466000,-1035.8565644462494,15.609475518487015,9.139817603787109e-7,1.3494191031466114e-5,2.191845643124385,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.2134675261740742,0.8071244278360077,1.2103014408666122,1.6443426553930602,1.9444269720581848,0.8072489761840856,2.72724320046661,2.928960378737469
467000,-1034.7295918364644,14.321827826353756,4.931058018129489e-7,1.2224620932655655e-5,3.272911251941057,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.11604137652447029,0.8072613712301134,1.0492097037739914,1.6482854452872553,1.9444269720581848,0.8071464667239581,2.72724320046661,2.928960378737469
468000,-1037.803642226978,14.685806635266907,1.1183331113311167e-6,9.965370735895422e-6,2.429172734563168,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.1107675623627721,0.8071211420481086,1.2489803034162308,1.6370601580334507,1.9444269720581848,0.8072958887727453,2.72724320046661,2.85841357536532
469000,-1035.9749312560714,12.599795024901326,5.58528902686086e-7,1.4357913933352836e-5,3.240755092620579,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.19582567465412384,0.8072782272905604,1.2489803034162308,1.5307921383727983,1.9439936854633366,0.8072906375262557,2.72724320046661,2.9023137222412734
470000,-1034.920841186992,17.92170390258517,5.024176726744139e-7,1.2514011878758267e-5,2.30391277371574,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.07357746004216945,0.8070876947764056,1.2489803034162308,1.6359733662069074,1.9439936854633366,0.8072751251394925,2.72724320046661,2.9297562992574777
471000,-1035.2066485358553,11.545846764132992,4.908949819611557e-7,1.1540785101794111e-5,2.0896121076947276,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.001850474127872878,0.8071807893850655,0.8030036611244806,1.623906055331233,1.9352623106412554,0.807124599168856,2.72724320046661,2.9297562992574777
472000,-1036.1395533815598,16.149947608529867,1.25278242722151e-6,1.2419136271186407e-5,1.8775789172829933,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.15068174843615856,0.8072431070847064,1.2132343357850983,1.6495122387337353,1.9334659516723631,0.8073893103997254,2.72724320046661,2.9297562992574777
473000,-1037.1632309088868,13.117000369877791,5.905691639068103e-7,1.1614806551424799e-5,1.8393310909982894,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.09507494091998002,0.80714379855465,1.1094489692015383,1.6495122387337353,1.7795307685353003,0.8073255494913173,2.72724320046661,2.9297562992574777
474000,-1036.8305981736025,15.167307826492355,1.2811798559987181e-6,1.3970858170858552e-5,2.1168972078552244,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.1115444019936045,0.8073637608717796,1.2026155277847153,1.6495122387337353,1.9197308002905844,0.80715540925401,2.72724320046661,2.9297562992574777
475000,-1034.895021871669,15.135447726194588,2.902823260172961e-7,1.3846700254555646e-5,2.4628238570864296,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.13846338226744917,0.8071804127760748,1.2400551611616388,1.6495122387337353,1.9430197100538082,0.8073122922311432,2.72724320046661,2.9039329310622115
476000,-1037.5736842819988,14.839243450930086,1.8864249036007773e-6,1.084576875966146e-5,2.574292358061108,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.18322526099344533,0.8073857494178556,1.1797629540627903,1.6336426850468764,1.9310403312903308,0.8071483078611401,2.72724320046661,2.930242263002813
477000,-1035.5926662981822,16.840793855119877,3.4740759140670664e-7,1.2186943667822796e-5,2.2657361459045324,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.16536083050814032,0.8072661266066042,1.1924445308969764,1.648401671879516,1.9325745309854976,0.8073195265603587,2.72724320046661,2.930242263002813
478000,-1038.4883717573225,12.09205640796875,8.740753690689899e-7,1.0618731527856354e-5,3.3632475531735535,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.21783231058811614,0.8071700529118272,1.126651510817468,1.6323726960151912,1.8119122000543404,0.8071866719228221,2.72724320046661,2.930242263002813
479000,-1035.6563618067564,14.88350088254953,6.581185141292556e-7,1.2124121267545857e-5,2.275157032347666,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.13689512842105997,0.8073400231675631,1.2170465202492529,1.6323726960151912,1.915026845613902,0.8071008085318352,2.72724320046661,2.930242263002813
480000,-1034.390179743731,15.370736039810197,5.715620870404234e-7,1.2768079918687603e-5,1.7142982892422076,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.0031063290762424712,0.8073227138892156,1.1300899660835648,1.643826300302948,1.9376381361607051,0.8071459779842951,2.72724320046661,2.930242263002813
481000,-1037.231680019289,12.0494434788233,1.349269753353301e-6,1.2395975924096963e-5,1.7081141514531675,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.19225119624283318,0.8073478584576137,1.0878762011862326,1.5635598467869944,1.8978216540437356,0.8073472283228664,2.72724320046661,2.930242263002813
482000,-1036.2627581767213,17.206751284508314,3.569861319037609e-7,1.1265878746310369e-5,2.461797458556447,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.011918027497289043,0.8073353618414533,1.246706906739262,1.64578552073427,1.9033069669738558,0.8072979676080578,2.72724320046661,2.930242263002813
483000,-1034.645073089448,16.07758829568015,1.266900222015087e-7,1.372621612348175e-5,1.0303783567826281,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.04349457285498658,0.8073302968897865,1.246706906739262,1.64578552073427,1.91008912384704,0.8072462541364035,2.72724320046661,2.930242263002813
484000,-1033.8293601303822,14.681675952040576,1.34551958869979e-7,1.3705200220025276e-5,1.7339237781903651,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.08104149529340668,0.8071687038748098,1.1728101196580152,1.5871583716835,1.9422047234614805,0.8071355444044177,2.72724320046661,2.930242263002813
485000,-1034.7216449356697,16.44945035194469,4.12866452490797e-7,1.4743241157701604e-5,1.1103473370712815,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.09280313126969142,0.8071326998912582,1.2397928584271656,1.6449896073059112,1.9376408627410588,0.8071711368975238,2.72724320046661,2.930242263002813
486000,-1033.919362932919,15.102428051272392,6.69331691951158e-8,1.4055523462332452e-5,2.167271977860111,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.11372007766519093,0.807081841285442,1.1590553245039399,1.629090636787493,1.9400775307715898,0.8072542819380515,2.72724320046661,2.930242263002813
487000,-1037.4405846534632,12.177789381701068,3.8616011658756284e-7,1.0839201600686624e-5,1.503379024436909,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.2140992684982464,0.8071209428153413,1.1971188074480577,1.5559679260431465,1.944301386634704,0.8071942186667698,2.72724320046661,2.9241274071734837
488000,-1035.409408363526,10.29705760698042,4.0522875160907874e-7,1.1316524667947676e-5,2.481811846846982,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.02012421310550825,0.8073304578171829,0.9389214821219147,1.6403969015986182,1.944301386634704,0.8072134468287209,2.72724320046661,2.8577500745295334
489000,-1034.9942723769639,11.24160252694955,5.907764448279377e-7,1.2818366699294244e-5,1.0461532645552838,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.09533979422760215,0.8071839612808115,1.2276709747155572,1.6165317125440408,1.944301386634704,0.8071734341653117,2.72724320046661,2.90578641498011
490000,-1034.8314535639681,15.317236111291288,1.603100970943903e-7,1.5260367541413072e-5,1.4498648623987234,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.17851323758577736,0.8073656678016898,1.249345177844361,1.5850020372578,1.944301386634704,0.8072941599936516,2.72724320046661,2.9260394290546947
491000,-1035.2079276816166,12.814764708743787,6.689812332553679e-8,1.2480560490567982e-5,3.1649866061011607,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.028570304582082706,0.8072476392488707,1.249345177844361,1.6317384598280311,1.9363221856145751,0.8071613703123781,2.72724320046661,2.8887387453251137
492000,-1040.8480128111191,15.620986723098937,2.726098006395706e-6,7.371514687045014e-6,2.05066909563988,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.15758958412548688,0.8071880087935329,1.249345177844361,1.6324389476254622,1.9434490141694207,0.8071660601271933,2.72724320046661,2.9106563424518
493000,-1034.6068482738783,17.608030346378612,2.6933029588203087e-7,1.5233665557592687e-5,2.189928560728798,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.014953040127492438,0.8073805726180907,1.249345177844361,1.6472075997017612,1.9434490141694207,0.8071444234729254,2.72724320046661,2.9274791345972653
494000,-1034.6915128494677,15.234144196363426,2.530638891947608e-8,1.4056353415100488e-5,2.184520922666837,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.10869006917140576,0.8073245441748333,1.249345177844361,1.4553418706195689,1.9434490141694207,0.8071938864550042,2.72724320046661,2.928909743518292
495000,-1034.751502784508,12.633043394084734,1.823483468971768e-7,1.5244833963071129e-5,2.3603309973306685,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.13437297778993662,0.8071599548995854,1.2313348909451185,1.6248393586891854,1.9223357474052278,0.8073967688728609,2.72724320046661,2.928909743518292
496000,-1034.7634538412979,13.948963595151618,1.6085759027058843e-7,1.230432018829034e-5,2.8403856180141576,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.1303880673466805,0.8070964331088668,1.0784490566905613,1.6322925606377678,1.9369091528364735,0.8070751169116589,2.72724320046661,2.930219245359771
497000,-1034.6421554483593,12.752922864566992,6.451586265440144e-8,1.4145633648272998e-5,1.812225177725687,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.11116928818492629,0.8072461230050832,1.122387994772356,1.6290409544820084,1.8827819784318347,0.8071866808119295,2.72724320046661,2.930219245359771
498000,-1036.1149081526673,10.838921415657746,9.50297331810422e-7,1.0336091805127464e-5,3.872672336933525,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.06748182768147201,0.8071408138864207,0.9801000130247777,1.6087971714384541,1.9128824263167707,0.8072108562175994,2.72724320046661,2.930219245359771
499000,-1035.2462843292712,13.49177571776542,5.042945693174509e-7,1.5333539510749048e-5,1.8428156542841434,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.05517542770845772,0.8073904428595091,1.1125113326878313,1.6008743356647979,1.9388930528369979,0.8071226837147474,2.72724320046661,2.930219245359771
500000,-1033.8432739647144,12.268783907706764,2.418772632198164e-7,1.3639342314578426e-5,0.9701827381359087,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.048920001524245305,0.8071626348317769,1.0875037581653428,1.610055111690602,1.9388930528369979,0.8071266760002188,2.72724320046661,2.930219245359771
501000,-1035.9806703621464,15.683780524269494,1.243018175796805e-6,1.2769843386519864e-5,1.552768576825925,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.07259822662726179,0.8071458459892547,1.2328134089313947,1.587621171658149,1.9431836011823271,0.8072245418123443,2.72724320046661,2.930219245359771
502000,-1037.342233322428,11.04553623120939,7.012487864764183e-7,1.5734196459680293e-5,2.985430721704396,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.13316554654057364,0.8071429371984034,1.2229668364363646,1.6301038561687253,1.8666258399350815,0.8071334332894886,2.72724320046661,2.928927853464854
503000,-1037.1904495060444,10.374437602056927,8.019748751252173e-7,1.6181215522580536e-5,3.968453184389465,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.18682503848239362,0.8073486548871065,1.21519856441613,1.6119664174641797,1.9262488563967717,0.8072103902947788,2.72724320046661,2.928927853464854
504000,-1037.7958807801406,10.82109408809398,7.5050732974762e-7,9.608836483175215e-6,2.4931412663375916,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.07649659838619041,0.8072748669990785,1.0911753970002318,1.6360220978890418,1.8668607003230722,0.807320378048616,2.72724320046661,2.928927853464854
505000,-1037.60576601711,5.267493498041095,4.891109600556428e-7,1.1299481801505457e-5,2.386877459110314,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.03178383705266386,0.8072174459424523,1.0568126489087784,1.2565780358868988,1.924329321589261,0.8071772924534826,2.72724320046661,2.7846233839995205
506000,-1035.6673388286526,11.317619618144791,2.445418179149996e-7,1.2957067219561236e-5,3.1626188484036972,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.10403973926258316,0.8072334908873996,1.0873111962869286,1.6499986941015732,1.9404579419958408,0.8073300584116125,2.72724320046661,2.7962506172561175
507000,-1038.5210436618509,12.47191409537934,1.0814492935086159e-6,8.376269419986808e-6,2.4694330591120788,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.016363208317506667,0.8072012664839138,1.0040835657524547,1.6499986941015732,1.936327039651248,0.8071838828390988,2.72724320046661,2.898369192113815
508000,-1035.8087044641272,14.197691398391145,2.462502044966648e-7,1.4783300995902194e-5,2.047972233908407,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.13597407436944325,0.8071800931673924,1.2469862580742264,1.6499986941015732,1.8845493699059355,0.8072851328189655,2.72724320046661,2.8986285781420777
509000,-1036.9362340052044,14.619717242747782,1.1928426585350542e-6,1.2738059256724162e-5,1.8820592278305515,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.156747150254358,0.8071250330625076,1.2469862580742264,1.6499986941015732,1.9104928265803651,0.8071484975396286,2.72724320046661,2.892336163822183
510000,-1036.1487818932258,10.655987638217075,3.0604785406010865e-7,1.469631085865915e-5,2.9943255816762546,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.13981389931465757,0.807185718136493,1.1733308932594226,1.6499986941015732,1.8950636085573969,0.8071852711866558,2.72724320046661,2.8488638270047764
511000,-1036.4184454022613,7.2242720693403815,2.225192574076704e-7,1.033069070265082e-5,1.8424698477992407,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.0598278426028504,0.8073442408488157,0.8354740614650437,1.3929573576760794,1.923489315845847,0.8071275764304091,2.72724320046661,2.919689943874034
512000,-1040.5491319446282,8.57786559194855,1.6646173915328208e-6,8.758286648083259e-6,2.309502333222107,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.013736388414820985,0.8072962978357363,1.2012794765967172,1.3273269598874995,1.7663998696424952,0.8071521905224279,2.72724320046661,2.928892086273595
513000,-1035.454197633142,12.316295762780186,4.909653017874017e-7,1.1851670629252772e-5,2.8700018186596346,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.023320094967406946,0.8072884255233927,1.2239158466509183,1.638408824579642,1.905083963600529,0.8072868095150849,2.72724320046661,2.928892086273595
514000,-1035.228781570174,14.56619422288193,5.461631810512026e-7,1.3871660089823314e-5,1.9536982473416329,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.19999850279103207,0.807227822443645,1.175361940042204,1.6494324154680762,1.9423223285528244,0.8073993258594101,2.72724320046661,2.9230516298784814
515000,-1036.3302496027716,10.543428990671032,6.212451574780861e-7,1.447378174489654e-5,1.5818394173622852,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.1083391892286077,0.8072532360248149,1.119952644744837,1.6494324154680762,1.9271411992622973,0.807304535609743,2.72724320046661,2.839746816622664
516000,-1034.5822861921783,14.623411927499939,6.424516784551518e-7,1.284195718885204e-5,2.575800589861804,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.03249799813014689,0.807383378094276,1.172340063011216,1.6494324154680762,1.9438575279049892,0.8071249523932087,2.72724320046661,2.9234135960160272
517000,-1034.2576133240036,11.173516558077814,2.5851113383139267e-8,1.2594529123576856e-5,2.684312237602926,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.05291344596920633,0.8073229653547189,1.1274902848122355,1.6230419587005855,1.9262961850807825,0.8072670268539008,2.72724320046661,2.928816042890251
518000,-1034.655603028946,8.595119565221568,5.044107696643687e-7,1.3232980580420568e-5,3.1244724107722233,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.0007669905389628583,0.807188370879485,1.0239341601333563,1.6249756004256959,1.9221296079574097,0.8072296005662517,2.72724320046661,2.9207083136851564
519000,-1037.028451514574,2.6001321612351465,5.828502961826212e-7,1.1490546524127354e-5,5.127677551235413,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.031154488698726817,0.8071610431109849,1.102892387008151,1.2857500055700557,1.8824770005934641,0.8071604487867196,2.72724320046661,2.889771695909178
520000,-1035.459101812708,11.55957873014903,1.2276695215326292e-8,1.1479097474597275e-5,3.87626361710634,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.09019831846608618,0.8071873125946647,1.0168149942539277,1.642515738590229,1.9454631763277646,0.8072915345711158,2.72724320046661,2.9101637337299633
521000,-1035.1802925582506,13.402352189724635,7.577961071960324e-7,1.413232927186284e-5,3.4260948170446803,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.11635997322068863,0.8073863576120944,1.1177102132405166,1.6460265678638097,1.9454631763277646,0.8072625396596043,2.72724320046661,2.922161314179011
522000,-1034.563133383845,14.844894936583998,2.0604352337554204e-8,1.3005390432790038e-5,1.8821180360075713,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.05988777264905337,0.807386364928775,1.2200871332044245,1.6460265678638097,1.9454631763277646,0.8071220188872075,2.72724320046661,2.9067505522010557
523000,-1036.1889862036492,7.1194135422902125,2.2484418871024654e-7,1.2138639860438915e-5,0.8112924555574141,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.1121979276514332,0.8072939036641521,0.9929669771439049,1.2782953946179147,1.9454631763277646,0.8073797248261944,2.72724320046661,2.8879272442835053
524000,-1034.778029661958,16.29919284766729,5.3547781100722114e-8,1.3106155225700886e-5,1.415124001801312,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.13189566583607257,0.8070844956401018,1.2112356522194676,1.6495012196901104,1.9454631763277646,0.8072614373119849,2.72724320046661,2.920731190876133
525000,-1035.3593072759045,13.646419367315163,3.8447086984581526e-7,1.1449290106931267e-5,2.4458032586140224,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.06739346130981053,0.8071457154410938,0.9854511246333315,1.6495012196901104,1.9454631763277646,0.8070923861872387,2.72724320046661,2.8741059761049734
526000,-1036.3962156889395,17.088400614017456,8.956473050611393e-7,1.4622993849418747e-5,2.5071042660141694,1,1,1,3,2,5,6,3,8,8,0.0,0.20108689593647988,0.18526100809275162,0.8070918527940207,1.2459942617795017,1.6495012196901104,1.9454631763277646,0.8073631339858331,2.72724320046661,2.8977521364115755
